ISO_Code;Grand secteur d'activité;Date;Valeur
FR-28;GS6 Intérim;01/01/2015;86
FR-28;GS7 Services non marchands;01/01/2015;814
FR-28;GS4 Hôtellerie-restauration;01/01/2015;722
FR-28;GS3 Commerce;01/01/2015;2175
FR-29;GS2 Construction;01/01/2015;2510
FR-29;GS5 Autres services marchands hors intérim;01/01/2015;7514
FR-29;GS1 Industrie;01/01/2015;1935
FR-29;GS7 Services non marchands;01/01/2015;2173
FR-29;GS3 Commerce;01/01/2015;5026
FR-29;GS6 Intérim;01/01/2015;225
FR-29;GS4 Hôtellerie-restauration;01/01/2015;2509
FR-2A;GS2 Construction;01/01/2015;1006
FR-2A;GS1 Industrie;01/01/2015;368
FR-2A;GS3 Commerce;01/01/2015;1354
FR-2A;GS6 Intérim;01/01/2015;8
FR-2A;GS4 Hôtellerie-restauration;01/01/2015;1059
FR-2A;GS7 Services non marchands;01/01/2015;334
FR-2A;GS5 Autres services marchands hors intérim;01/01/2015;2029
FR-2B;GS3 Commerce;01/01/2015;1496
FR-2B;GS7 Services non marchands;01/01/2015;414
FR-2B;GS4 Hôtellerie-restauration;01/01/2015;912
FR-2B;GS2 Construction;01/01/2015;964
FR-2B;GS1 Industrie;01/01/2015;415
FR-2B;GS5 Autres services marchands hors intérim;01/01/2015;2029
FR-2B;GS6 Intérim;01/01/2015;7
FR-30;GS7 Services non marchands;01/01/2015;1782
FR-30;GS1 Industrie;01/01/2015;1522
FR-30;GS6 Intérim;01/01/2015;103
FR-30;GS3 Commerce;01/01/2015;4412
FR-30;GS2 Construction;01/01/2015;2638
FR-30;GS5 Autres services marchands hors intérim;01/01/2015;6569
FR-30;GS4 Hôtellerie-restauration;01/01/2015;1853
FR-31;GS4 Hôtellerie-restauration;01/01/2015;3045
FR-31;GS5 Autres services marchands hors intérim;01/01/2015;16130
FR-31;GS3 Commerce;01/01/2015;8008
FR-31;GS6 Intérim;01/01/2015;377
FR-31;GS1 Industrie;01/01/2015;2592
FR-31;GS2 Construction;01/01/2015;4153
FR-31;GS7 Services non marchands;01/01/2015;3500
FR-32;GS7 Services non marchands;01/01/2015;453
FR-32;GS1 Industrie;01/01/2015;421
FR-32;GS6 Intérim;01/01/2015;47
FR-32;GS2 Construction;01/01/2015;701
FR-32;GS3 Commerce;01/01/2015;1217
FR-32;GS5 Autres services marchands hors intérim;01/01/2015;1704
FR-32;GS4 Hôtellerie-restauration;01/01/2015;404
FR-33;GS3 Commerce;01/01/2015;10100
FR-33;GS1 Industrie;01/01/2015;2925
FR-33;GS7 Services non marchands;01/01/2015;4115
FR-33;GS6 Intérim;01/01/2015;428
FR-33;GS2 Construction;01/01/2015;5315
FR-33;GS5 Autres services marchands hors intérim;01/01/2015;17095
FR-33;GS4 Hôtellerie-restauration;01/01/2015;3737
FR-34;GS3 Commerce;01/01/2015;7387
FR-34;GS2 Construction;01/01/2015;4056
FR-34;GS1 Industrie;01/01/2015;1922
FR-34;GS7 Services non marchands;01/01/2015;3089
FR-34;GS5 Autres services marchands hors intérim;01/01/2015;12797
FR-34;GS4 Hôtellerie-restauration;01/01/2015;3571
FR-34;GS6 Intérim;01/01/2015;266
FR-35;GS2 Construction;01/01/2015;3001
FR-35;GS3 Commerce;01/01/2015;5962
FR-35;GS4 Hôtellerie-restauration;01/01/2015;2552
FR-35;GS7 Services non marchands;01/01/2015;2521
FR-35;GS1 Industrie;01/01/2015;2110
FR-35;GS5 Autres services marchands hors intérim;01/01/2015;10639
FR-35;GS6 Intérim;01/01/2015;322
FR-36;GS7 Services non marchands;01/01/2015;560
FR-36;GS4 Hôtellerie-restauration;01/01/2015;460
FR-36;GS6 Intérim;01/01/2015;55
FR-36;GS5 Autres services marchands hors intérim;01/01/2015;1894
FR-36;GS1 Industrie;01/01/2015;598
FR-36;GS2 Construction;01/01/2015;692
FR-36;GS3 Commerce;01/01/2015;1236
FR-37;GS5 Autres services marchands hors intérim;01/01/2015;5637
FR-37;GS6 Intérim;01/01/2015;149
FR-37;GS7 Services non marchands;01/01/2015;1475
FR-37;GS4 Hôtellerie-restauration;01/01/2015;1469
FR-37;GS1 Industrie;01/01/2015;1263
FR-37;GS2 Construction;01/01/2015;1808
FR-37;GS3 Commerce;01/01/2015;3251
FR-38;GS4 Hôtellerie-restauration;01/01/2015;2971
FR-38;GS7 Services non marchands;01/01/2015;2785
FR-38;GS6 Intérim;01/01/2015;371
FR-38;GS1 Industrie;01/01/2015;3265
FR-38;GS5 Autres services marchands hors intérim;01/01/2015;12569
FR-38;GS3 Commerce;01/01/2015;7169
FR-38;GS2 Construction;01/01/2015;4423
FR-39;GS7 Services non marchands;01/01/2015;580
FR-39;GS4 Hôtellerie-restauration;01/01/2015;598
FR-39;GS6 Intérim;01/01/2015;57
FR-39;GS1 Industrie;01/01/2015;947
FR-39;GS2 Construction;01/01/2015;879
FR-39;GS5 Autres services marchands hors intérim;01/01/2015;2155
FR-39;GS3 Commerce;01/01/2015;1615
FR-40;GS4 Hôtellerie-restauration;01/01/2015;1093
FR-40;GS3 Commerce;01/01/2015;2490
FR-40;GS2 Construction;01/01/2015;1417
FR-40;GS7 Services non marchands;01/01/2015;890
FR-40;GS5 Autres services marchands hors intérim;01/01/2015;3493
FR-40;GS1 Industrie;01/01/2015;934
FR-40;GS6 Intérim;01/01/2015;93
FR-41;GS4 Hôtellerie-restauration;01/01/2015;729
FR-41;GS3 Commerce;01/01/2015;1647
FR-41;GS1 Industrie;01/01/2015;833
FR-41;GS2 Construction;01/01/2015;1176
FR-41;GS5 Autres services marchands hors intérim;01/01/2015;2577
FR-41;GS7 Services non marchands;01/01/2015;719
FR-41;GS6 Intérim;01/01/2015;83
FR-42;GS1 Industrie;01/01/2015;2519
FR-42;GS6 Intérim;01/01/2015;179
FR-42;GS7 Services non marchands;01/01/2015;1959
FR-42;GS3 Commerce;01/01/2015;4451
FR-42;GS2 Construction;01/01/2015;2573
FR-42;GS4 Hôtellerie-restauration;01/01/2015;1518
FR-42;GS5 Autres services marchands hors intérim;01/01/2015;7185
FR-43;GS5 Autres services marchands hors intérim;01/01/2015;1797
FR-43;GS3 Commerce;01/01/2015;1386
FR-43;GS2 Construction;01/01/2015;826
FR-43;GS6 Intérim;01/01/2015;44
FR-43;GS7 Services non marchands;01/01/2015;677
FR-43;GS4 Hôtellerie-restauration;01/01/2015;539
FR-43;GS1 Industrie;01/01/2015;845
FR-44;GS4 Hôtellerie-restauration;01/01/2015;3262
FR-44;GS2 Construction;01/01/2015;3899
FR-44;GS6 Intérim;01/01/2015;460
FR-44;GS3 Commerce;01/01/2015;7475
FR-44;GS5 Autres services marchands hors intérim;01/01/2015;14164
FR-44;GS7 Services non marchands;01/01/2015;3669
FR-44;GS1 Industrie;01/01/2015;2811
FR-45;GS1 Industrie;01/01/2015;1365
FR-45;GS2 Construction;01/01/2015;2168
FR-45;GS5 Autres services marchands hors intérim;01/01/2015;5859
FR-45;GS4 Hôtellerie-restauration;01/01/2015;1277
FR-45;GS6 Intérim;01/01/2015;259
FR-45;GS7 Services non marchands;01/01/2015;1486
FR-45;GS3 Commerce;01/01/2015;3400
FR-46;GS4 Hôtellerie-restauration;01/01/2015;504
FR-46;GS7 Services non marchands;01/01/2015;418
FR-46;GS6 Intérim;01/01/2015;28
FR-46;GS1 Industrie;01/01/2015;477
FR-46;GS2 Construction;01/01/2015;715
FR-46;GS5 Autres services marchands hors intérim;01/01/2015;1391
FR-46;GS3 Commerce;01/01/2015;1164
FR-47;GS7 Services non marchands;01/01/2015;831
FR-47;GS4 Hôtellerie-restauration;01/01/2015;651
FR-47;GS1 Industrie;01/01/2015;831
FR-47;GS5 Autres services marchands hors intérim;01/01/2015;2879
FR-47;GS3 Commerce;01/01/2015;2312
FR-47;GS2 Construction;01/01/2015;1137
FR-47;GS6 Intérim;01/01/2015;101
FR-48;GS7 Services non marchands;01/01/2015;293
FR-48;GS6 Intérim;01/01/2015;3
FR-48;GS4 Hôtellerie-restauration;01/01/2015;285
FR-48;GS5 Autres services marchands hors intérim;01/01/2015;746
FR-48;GS1 Industrie;01/01/2015;223
FR-48;GS2 Construction;01/01/2015;340
FR-48;GS3 Commerce;01/01/2015;498
FR-49;GS2 Construction;01/01/2015;2319
FR-49;GS4 Hôtellerie-restauration;01/01/2015;1565
FR-49;GS7 Services non marchands;01/01/2015;2160
FR-49;GS1 Industrie;01/01/2015;2034
FR-49;GS3 Commerce;01/01/2015;4139
FR-49;GS5 Autres services marchands hors intérim;01/01/2015;6842
FR-49;GS6 Intérim;01/01/2015;208
FR-50;GS2 Construction;01/01/2015;1585
FR-50;GS3 Commerce;01/01/2015;3014
FR-50;GS7 Services non marchands;01/01/2015;978
FR-50;GS5 Autres services marchands hors intérim;01/01/2015;3716
FR-50;GS6 Intérim;01/01/2015;132
FR-50;GS4 Hôtellerie-restauration;01/01/2015;1164
FR-50;GS1 Industrie;01/01/2015;1148
FR-51;GS4 Hôtellerie-restauration;01/01/2015;1064
FR-51;GS6 Intérim;01/01/2015;135
FR-51;GS1 Industrie;01/01/2015;1165
FR-51;GS7 Services non marchands;01/01/2015;1312
FR-51;GS5 Autres services marchands hors intérim;01/01/2015;4783
FR-51;GS3 Commerce;01/01/2015;3208
FR-51;GS2 Construction;01/01/2015;1646
FR-52;GS3 Commerce;01/01/2015;956
FR-52;GS5 Autres services marchands hors intérim;01/01/2015;1339
FR-52;GS2 Construction;01/01/2015;499
FR-52;GS7 Services non marchands;01/01/2015;397
FR-52;GS6 Intérim;01/01/2015;45
FR-52;GS4 Hôtellerie-restauration;01/01/2015;301
FR-52;GS1 Industrie;01/01/2015;526
FR-53;GS5 Autres services marchands hors intérim;01/01/2015;2409
FR-53;GS6 Intérim;01/01/2015;89
FR-53;GS7 Services non marchands;01/01/2015;695
FR-53;GS1 Industrie;01/01/2015;839
FR-53;GS2 Construction;01/01/2015;971
FR-53;GS3 Commerce;01/01/2015;1591
FR-53;GS4 Hôtellerie-restauration;01/01/2015;516
FR-54;GS4 Hôtellerie-restauration;01/01/2015;1311
FR-54;GS5 Autres services marchands hors intérim;01/01/2015;5783
FR-54;GS3 Commerce;01/01/2015;3405
FR-54;GS6 Intérim;01/01/2015;124
FR-54;GS2 Construction;01/01/2015;1740
FR-54;GS1 Industrie;01/01/2015;1367
FR-54;GS7 Services non marchands;01/01/2015;1760
FR-55;GS5 Autres services marchands hors intérim;01/01/2015;1161
FR-55;GS2 Construction;01/01/2015;480
FR-55;GS1 Industrie;01/01/2015;425
FR-55;GS3 Commerce;01/01/2015;833
FR-55;GS6 Intérim;01/01/2015;23
FR-55;GS7 Services non marchands;01/01/2015;450
FR-55;GS4 Hôtellerie-restauration;01/01/2015;300
FR-56;GS5 Autres services marchands hors intérim;01/01/2015;6231
FR-56;GS4 Hôtellerie-restauration;01/01/2015;2210
FR-56;GS7 Services non marchands;01/01/2015;1854
FR-56;GS3 Commerce;01/01/2015;4422
FR-56;GS1 Industrie;01/01/2015;1784
FR-56;GS6 Intérim;01/01/2015;186
FR-56;GS2 Construction;01/01/2015;2598
FR-57;GS4 Hôtellerie-restauration;01/01/2015;2024
FR-57;GS2 Construction;01/01/2015;2667
FR-57;GS6 Intérim;01/01/2015;300
FR-57;GS7 Services non marchands;01/01/2015;2650
FR-57;GS5 Autres services marchands hors intérim;01/01/2015;7306
FR-57;GS3 Commerce;01/01/2015;5376
FR-57;GS1 Industrie;01/01/2015;1938
FR-58;GS7 Services non marchands;01/01/2015;504
FR-58;GS1 Industrie;01/01/2015;473
FR-58;GS4 Hôtellerie-restauration;01/01/2015;438
FR-58;GS6 Intérim;01/01/2015;31
FR-58;GS2 Construction;01/01/2015;638
FR-58;GS3 Commerce;01/01/2015;1154
FR-58;GS5 Autres services marchands hors intérim;01/01/2015;1626
FR-59;GS1 Industrie;01/01/2015;4352
FR-59;GS5 Autres services marchands hors intérim;01/01/2015;21368
FR-59;GS3 Commerce;01/01/2015;12780
FR-59;GS2 Construction;01/01/2015;5277
FR-59;GS6 Intérim;01/01/2015;556
FR-59;GS4 Hôtellerie-restauration;01/01/2015;4925
FR-59;GS7 Services non marchands;01/01/2015;6076
FR-60;GS3 Commerce;01/01/2015;3668
FR-60;GS1 Industrie;01/01/2015;1544
FR-60;GS2 Construction;01/01/2015;2292
FR-60;GS5 Autres services marchands hors intérim;01/01/2015;6066
FR-60;GS6 Intérim;01/01/2015;164
FR-60;GS7 Services non marchands;01/01/2015;1368
FR-60;GS4 Hôtellerie-restauration;01/01/2015;1326
FR-61;GS3 Commerce;01/01/2015;1554
FR-61;GS2 Construction;01/01/2015;964
FR-61;GS1 Industrie;01/01/2015;720
FR-61;GS5 Autres services marchands hors intérim;01/01/2015;2039
FR-61;GS7 Services non marchands;01/01/2015;704
FR-61;GS6 Intérim;01/01/2015;56
FR-61;GS4 Hôtellerie-restauration;01/01/2015;554
FR-62;GS1 Industrie;01/01/2015;2383
FR-62;GS4 Hôtellerie-restauration;01/01/2015;2490
FR-62;GS3 Commerce;01/01/2015;7258
FR-62;GS2 Construction;01/01/2015;3344
FR-62;GS5 Autres services marchands hors intérim;01/01/2015;9078
FR-62;GS6 Intérim;01/01/2015;250
FR-62;GS7 Services non marchands;01/01/2015;3098
FR-63;GS3 Commerce;01/01/2015;3768
FR-63;GS2 Construction;01/01/2015;2059
FR-63;GS1 Industrie;01/01/2015;1557
FR-63;GS5 Autres services marchands hors intérim;01/01/2015;6045
FR-63;GS6 Intérim;01/01/2015;129
FR-63;GS4 Hôtellerie-restauration;01/01/2015;1626
FR-63;GS7 Services non marchands;01/01/2015;1466
FR-64;GS4 Hôtellerie-restauration;01/01/2015;2147
FR-64;GS7 Services non marchands;01/01/2015;2076
FR-64;GS6 Intérim;01/01/2015;182
FR-64;GS5 Autres services marchands hors intérim;01/01/2015;7995
FR-64;GS1 Industrie;01/01/2015;1781
FR-64;GS2 Construction;01/01/2015;2389
FR-64;GS3 Commerce;01/01/2015;4697
FR-65;GS5 Autres services marchands hors intérim;01/01/2015;2280
FR-65;GS7 Services non marchands;01/01/2015;622
FR-65;GS1 Industrie;01/01/2015;541
FR-65;GS6 Intérim;01/01/2015;46
FR-65;GS3 Commerce;01/01/2015;1606
FR-65;GS2 Construction;01/01/2015;706
FR-65;GS4 Hôtellerie-restauration;01/01/2015;909
FR-66;GS5 Autres services marchands hors intérim;01/01/2015;4681
FR-66;GS6 Intérim;01/01/2015;63
FR-66;GS3 Commerce;01/01/2015;3088
FR-66;GS7 Services non marchands;01/01/2015;1130
FR-66;GS4 Hôtellerie-restauration;01/01/2015;1618
FR-66;GS1 Industrie;01/01/2015;780
FR-66;GS2 Construction;01/01/2015;1655
FR-67;GS5 Autres services marchands hors intérim;01/01/2015;11592
FR-67;GS1 Industrie;01/01/2015;2538
FR-67;GS2 Construction;01/01/2015;3537
FR-67;GS7 Services non marchands;01/01/2015;3524
FR-67;GS3 Commerce;01/01/2015;7021
FR-67;GS4 Hôtellerie-restauration;01/01/2015;3005
FR-67;GS6 Intérim;01/01/2015;344
FR-68;GS2 Construction;01/01/2015;2144
FR-68;GS7 Services non marchands;01/01/2015;1983
FR-68;GS6 Intérim;01/01/2015;200
FR-68;GS3 Commerce;01/01/2015;4538
FR-68;GS5 Autres services marchands hors intérim;01/01/2015;6331
FR-68;GS1 Industrie;01/01/2015;1667
FR-68;GS4 Hôtellerie-restauration;01/01/2015;1871
FR-69;GS1 Industrie;01/01/2015;4571
FR-69;GS7 Services non marchands;01/01/2015;4981
FR-69;GS6 Intérim;01/01/2015;670
FR-69;GS4 Hôtellerie-restauration;01/01/2015;4809
FR-69;GS3 Commerce;01/01/2015;12470
FR-69;GS2 Construction;01/01/2015;5683
FR-69;GS5 Autres services marchands hors intérim;01/01/2015;26333
FR-70;GS2 Construction;01/01/2015;694
FR-70;GS7 Services non marchands;01/01/2015;477
FR-70;GS3 Commerce;01/01/2015;1184
FR-70;GS5 Autres services marchands hors intérim;01/01/2015;1444
FR-70;GS1 Industrie;01/01/2015;623
FR-70;GS6 Intérim;01/01/2015;47
FR-70;GS4 Hôtellerie-restauration;01/01/2015;349
FR-71;GS3 Commerce;01/01/2015;3472
FR-71;GS5 Autres services marchands hors intérim;01/01/2015;4564
FR-71;GS6 Intérim;01/01/2015;184
FR-71;GS2 Construction;01/01/2015;1753
FR-71;GS1 Industrie;01/01/2015;1454
FR-71;GS4 Hôtellerie-restauration;01/01/2015;1284
FR-71;GS7 Services non marchands;01/01/2015;1177
FR-72;GS4 Hôtellerie-restauration;01/01/2015;1045
FR-72;GS3 Commerce;01/01/2015;2747
FR-72;GS2 Construction;01/01/2015;1425
FR-72;GS5 Autres services marchands hors intérim;01/01/2015;4399
FR-72;GS7 Services non marchands;01/01/2015;1184
FR-72;GS6 Intérim;01/01/2015;152
FR-72;GS1 Industrie;01/01/2015;1226
FR-73;GS4 Hôtellerie-restauration;01/01/2015;2536
FR-73;GS5 Autres services marchands hors intérim;01/01/2015;5900
FR-73;GS6 Intérim;01/01/2015;112
FR-73;GS7 Services non marchands;01/01/2015;1063
FR-73;GS2 Construction;01/01/2015;1931
FR-73;GS1 Industrie;01/01/2015;1233
FR-73;GS3 Commerce;01/01/2015;3459
FR-74;GS7 Services non marchands;01/01/2015;1666
FR-74;GS5 Autres services marchands hors intérim;01/01/2015;8794
FR-74;GS3 Commerce;01/01/2015;5632
FR-74;GS4 Hôtellerie-restauration;01/01/2015;3225
FR-74;GS2 Construction;01/01/2015;3142
FR-74;GS1 Industrie;01/01/2015;2242
FR-74;GS6 Intérim;01/01/2015;198
FR-75;GS4 Hôtellerie-restauration;01/01/2015;16296
FR-75;GS6 Intérim;01/01/2015;1067
FR-75;GS5 Autres services marchands hors intérim;01/01/2015;94426
FR-75;GS7 Services non marchands;01/01/2015;8468
FR-75;GS3 Commerce;01/01/2015;25492
FR-75;GS2 Construction;01/01/2015;6130
FR-75;GS1 Industrie;01/01/2015;4439
FR-76;GS3 Commerce;01/01/2015;6376
FR-76;GS1 Industrie;01/01/2015;2352
FR-76;GS2 Construction;01/01/2015;3086
FR-76;GS6 Intérim;01/01/2015;359
FR-76;GS7 Services non marchands;01/01/2015;2638
FR-76;GS5 Autres services marchands hors intérim;01/01/2015;11145
FR-76;GS4 Hôtellerie-restauration;01/01/2015;2642
FR-77;GS2 Construction;01/01/2015;4855
FR-77;GS1 Industrie;01/01/2015;2391
FR-77;GS3 Commerce;01/01/2015;7324
FR-77;GS7 Services non marchands;01/01/2015;2296
FR-77;GS6 Intérim;01/01/2015;290
FR-77;GS4 Hôtellerie-restauration;01/01/2015;2524
FR-77;GS5 Autres services marchands hors intérim;01/01/2015;11428
FR-78;GS7 Services non marchands;01/01/2015;2770
FR-78;GS1 Industrie;01/01/2015;1764
FR-78;GS6 Intérim;01/01/2015;184
FR-78;GS4 Hôtellerie-restauration;01/01/2015;2723
FR-78;GS2 Construction;01/01/2015;3671
FR-78;GS3 Commerce;01/01/2015;7316
FR-78;GS5 Autres services marchands hors intérim;01/01/2015;14261
FR-79;GS2 Construction;01/01/2015;1089
FR-79;GS3 Commerce;01/01/2015;1914
FR-79;GS6 Intérim;01/01/2015;101
FR-79;GS5 Autres services marchands hors intérim;01/01/2015;3003
FR-79;GS4 Hôtellerie-restauration;01/01/2015;616
FR-79;GS1 Industrie;01/01/2015;862
FR-79;GS7 Services non marchands;01/01/2015;767
FR-80;GS6 Intérim;01/01/2015;117
FR-80;GS4 Hôtellerie-restauration;01/01/2015;1012
FR-80;GS7 Services non marchands;01/01/2015;1112
FR-80;GS2 Construction;01/01/2015;1398
FR-80;GS3 Commerce;01/01/2015;2777
FR-80;GS5 Autres services marchands hors intérim;01/01/2015;4130
FR-80;GS1 Industrie;01/01/2015;1108
FR-81;GS4 Hôtellerie-restauration;01/01/2015;697
FR-81;GS6 Intérim;01/01/2015;78
FR-81;GS7 Services non marchands;01/01/2015;966
FR-81;GS3 Commerce;01/01/2015;2502
FR-81;GS2 Construction;01/01/2015;1293
FR-81;GS5 Autres services marchands hors intérim;01/01/2015;3228
FR-81;GS1 Industrie;01/01/2015;1215
FR-82;GS2 Construction;01/01/2015;831
FR-82;GS1 Industrie;01/01/2015;563
FR-82;GS6 Intérim;01/01/2015;73
FR-82;GS7 Services non marchands;01/01/2015;596
FR-82;GS3 Commerce;01/01/2015;1596
FR-82;GS5 Autres services marchands hors intérim;01/01/2015;2009
FR-82;GS4 Hôtellerie-restauration;01/01/2015;470
FR-83;GS2 Construction;01/01/2015;4591
FR-83;GS3 Commerce;01/01/2015;7625
FR-83;GS5 Autres services marchands hors intérim;01/01/2015;10964
FR-83;GS1 Industrie;01/01/2015;2005
FR-83;GS7 Services non marchands;01/01/2015;2739
FR-83;GS6 Intérim;01/01/2015;168
FR-83;GS4 Hôtellerie-restauration;01/01/2015;3894
FR-84;GS1 Industrie;01/01/2015;1301
FR-84;GS4 Hôtellerie-restauration;01/01/2015;1784
FR-84;GS3 Commerce;01/01/2015;4464
FR-84;GS5 Autres services marchands hors intérim;01/01/2015;6058
FR-84;GS7 Services non marchands;01/01/2015;1469
FR-84;GS2 Construction;01/01/2015;2245
FR-84;GS6 Intérim;01/01/2015;157
FR-85;GS3 Commerce;01/01/2015;3758
FR-85;GS2 Construction;01/01/2015;2589
FR-85;GS1 Industrie;01/01/2015;1731
FR-85;GS7 Services non marchands;01/01/2015;1596
FR-85;GS6 Intérim;01/01/2015;198
FR-85;GS5 Autres services marchands hors intérim;01/01/2015;5742
FR-85;GS4 Hôtellerie-restauration;01/01/2015;1663
FR-86;GS7 Services non marchands;01/01/2015;1031
FR-86;GS2 Construction;01/01/2015;1161
FR-86;GS1 Industrie;01/01/2015;916
FR-86;GS3 Commerce;01/01/2015;2169
FR-86;GS6 Intérim;01/01/2015;106
FR-86;GS4 Hôtellerie-restauration;01/01/2015;771
FR-86;GS5 Autres services marchands hors intérim;01/01/2015;3690
FR-87;GS7 Services non marchands;01/01/2015;855
FR-87;GS4 Hôtellerie-restauration;01/01/2015;747
FR-87;GS6 Intérim;01/01/2015;73
FR-87;GS2 Construction;01/01/2015;995
FR-87;GS1 Industrie;01/01/2015;838
FR-87;GS5 Autres services marchands hors intérim;01/01/2015;3355
FR-87;GS3 Commerce;01/01/2015;2048
FR-88;GS6 Intérim;01/01/2015;77
FR-88;GS7 Services non marchands;01/01/2015;858
FR-88;GS4 Hôtellerie-restauration;01/01/2015;860
FR-88;GS5 Autres services marchands hors intérim;01/01/2015;2689
FR-88;GS1 Industrie;01/01/2015;1142
FR-88;GS2 Construction;01/01/2015;1218
FR-88;GS3 Commerce;01/01/2015;2264
FR-89;GS4 Hôtellerie-restauration;01/01/2015;698
FR-89;GS3 Commerce;01/01/2015;1859
FR-89;GS1 Industrie;01/01/2015;844
FR-89;GS2 Construction;01/01/2015;1105
FR-89;GS5 Autres services marchands hors intérim;01/01/2015;2515
FR-89;GS7 Services non marchands;01/01/2015;778
FR-89;GS6 Intérim;01/01/2015;83
FR-90;GS5 Autres services marchands hors intérim;01/01/2015;1074
FR-90;GS7 Services non marchands;01/01/2015;291
FR-90;GS6 Intérim;01/01/2015;33
FR-90;GS4 Hôtellerie-restauration;01/01/2015;257
FR-90;GS1 Industrie;01/01/2015;288
FR-90;GS2 Construction;01/01/2015;343
FR-90;GS3 Commerce;01/01/2015;725
FR-91;GS4 Hôtellerie-restauration;01/01/2015;2113
FR-91;GS7 Services non marchands;01/01/2015;2091
FR-91;GS6 Intérim;01/01/2015;177
FR-91;GS3 Commerce;01/01/2015;6104
FR-91;GS2 Construction;01/01/2015;4075
FR-91;GS5 Autres services marchands hors intérim;01/01/2015;11012
FR-91;GS1 Industrie;01/01/2015;1767
FR-92;GS4 Hôtellerie-restauration;01/01/2015;4462
FR-92;GS7 Services non marchands;01/01/2015;3478
FR-92;GS6 Intérim;01/01/2015;188
FR-92;GS5 Autres services marchands hors intérim;01/01/2015;27492
FR-92;GS1 Industrie;01/01/2015;1907
FR-92;GS2 Construction;01/01/2015;3121
FR-92;GS3 Commerce;01/01/2015;8212
FR-93;GS4 Hôtellerie-restauration;01/01/2015;3368
FR-93;GS6 Intérim;01/01/2015;142
FR-93;GS7 Services non marchands;01/01/2015;2441
FR-93;GS5 Autres services marchands hors intérim;01/01/2015;14816
FR-93;GS1 Industrie;01/01/2015;2034
FR-93;GS2 Construction;01/01/2015;6737
FR-93;GS3 Commerce;01/01/2015;9191
FR-94;GS4 Hôtellerie-restauration;01/01/2015;2907
FR-94;GS6 Intérim;01/01/2015;143
FR-94;GS7 Services non marchands;01/01/2015;2459
FR-94;GS5 Autres services marchands hors intérim;01/01/2015;15032
FR-94;GS1 Industrie;01/01/2015;1619
FR-94;GS2 Construction;01/01/2015;4369
FR-94;GS3 Commerce;01/01/2015;7051
FR-95;GS7 Services non marchands;01/01/2015;1966
FR-95;GS6 Intérim;01/01/2015;187
FR-95;GS1 Industrie;01/01/2015;1761
FR-95;GS4 Hôtellerie-restauration;01/01/2015;2038
